,id,story,query,target,target_text,clean_story,proof_state,f_comb,task_name,story_edges,edge_types,query_edge,genders,task_split
994,3e9bf2c1-b031-43ea-892e-a93c0dff36dd,"[Lynn] and her daughter [Andrea] went to church. They were both very religious. [Hugh] was teacher his daughter [Gloria] how to drive. She made him a nervous wreck! [Lynn] went to the arcade with her niece, [Gloria]. They had lots of fun playing together.","('Hugh', 'Andrea')",17,niece,"[Hugh] was teacher his daughter [Gloria] how to drive. She made him a nervous wreck! [Lynn] went to the arcade with her niece, [Gloria]. They had lots of fun playing together. [Lynn] and her daughter [Andrea] went to church. They were both very religious.","[{('Hugh', 'niece', 'Andrea'): [('Hugh', 'sister', 'Lynn'), ('Lynn', 'daughter', 'Andrea')]}, {('Hugh', 'sister', 'Lynn'): [('Hugh', 'daughter', 'Gloria'), ('Gloria', 'aunt', 'Lynn')]}]",daughter-aunt-daughter,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['daughter', 'aunt', 'daughter']","(0, 3)","Hugh:male,Gloria:female,Lynn:female,Andrea:female",train
995,8e2ae723-7188-43d7-abe8-6bb535b267a3,[Carrie] went out with her sister [Natasha] and did n't tell her mother [Cindy]. [Cindy] complained to her husband [Francisco],"('Francisco', 'Natasha')",16,daughter,[Carrie] went out with her sister [Natasha] and did n't tell her mother [Cindy]. [Cindy] complained to her husband [Francisco],"[{('Francisco', 'daughter', 'Natasha'): [('Francisco', 'wife', 'Cindy'), ('Cindy', 'daughter', 'Natasha')]}, {('Cindy', 'daughter', 'Natasha'): [('Cindy', 'daughter', 'Carrie'), ('Carrie', 'sister', 'Natasha')]}]",wife-daughter-sister,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['wife', 'daughter', 'sister']","(0, 3)","Francisco:male,Cindy:female,Carrie:female,Natasha:female",train
996,9a4291d6-0d17-4f4f-b504-083baac0328e,"[David] took her son [Johnson] to the mall to shop for school clothes. [David] likes going to the mall with her aunt [Felicia]. [Joshua] is a good character in the society, He has daughter namely called [Felicia], He does not any expect from others. Also he is sports man. But due to family situation unable to participate in competition, Finally his daughter after some years won in that competition. so he proud bu his daughter","('Joshua', 'Johnson')",14,nephew,"[Joshua] is a good character in the society, He has daughter namely called [Felicia], He does not any expect from others. Also he is sports man. But due to family situation unable to participate in competition, Finally his daughter after some years won in that competition. so he proud bu his daughter [David] likes going to the mall with her aunt [Felicia]. [David] took her son [Johnson] to the mall to shop for school clothes.","[{('Joshua', 'nephew', 'Johnson'): [('Joshua', 'sister', 'David'), ('David', 'son', 'Johnson')]}, {('Joshua', 'sister', 'David'): [('Joshua', 'daughter', 'Felicia'), ('Felicia', 'aunt', 'David')]}]",daughter-aunt-son,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['daughter', 'aunt', 'son']","(0, 3)","Joshua:male,Felicia:female,David:female,Johnson:male",train
997,1b31c39d-bfb4-45f2-b016-6e043b3d20bd,"[Chris] was n't sure if he actually wanted to visit his sister [Pamela]. After he thought about it, he decided to visit his brother [Charles] instead. [Pamela] bought some shoes for her father [Wesley].","('Charles', 'Wesley')",5,father,"[Chris] was n't sure if he actually wanted to visit his sister [Pamela]. After he thought about it, he decided to visit his brother [Charles] instead. [Pamela] bought some shoes for her father [Wesley].","[{('Charles', 'father', 'Wesley'): [('Charles', 'brother', 'Chris'), ('Chris', 'father', 'Wesley')]}, {('Chris', 'father', 'Wesley'): [('Chris', 'sister', 'Pamela'), ('Pamela', 'father', 'Wesley')]}]",brother-sister-father,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['brother', 'sister', 'father']","(0, 3)","Charles:male,Chris:male,Pamela:female,Wesley:male",train
998,6b4bc32c-6de7-405c-b5fc-e13508e4ed03,[Lynn] and her daughter [Felicia] went out for ice cream. [Lynn] got a cone and [Felicia] got a sundae. [Andrea] and her sister [Felicia] are the only children in their family. [Andrea] gave her Aunt [Cindy] a kiss.,"('Lynn', 'Cindy')",4,sister,[Lynn] and her daughter [Felicia] went out for ice cream. [Lynn] got a cone and [Felicia] got a sundae. [Andrea] and her sister [Felicia] are the only children in their family. [Andrea] gave her Aunt [Cindy] a kiss.,"[{('Lynn', 'sister', 'Cindy'): [('Lynn', 'daughter', 'Andrea'), ('Andrea', 'aunt', 'Cindy')]}, {('Lynn', 'daughter', 'Andrea'): [('Lynn', 'daughter', 'Felicia'), ('Felicia', 'sister', 'Andrea')]}]",daughter-sister-aunt,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['daughter', 'sister', 'aunt']","(0, 3)","Lynn:female,Felicia:female,Andrea:female,Cindy:female",train
999,7bf13525-8c9f-4117-a410-37d72f0bb0a9,[Joshua] brought home straight A's to his father [James]. [Francisco] brought home straight C's to his father [James]. [Joshua] looked up to his older brother named [Wesley]. [Wesley] was very strong and quite brave and that's the reason [Joshua] admires him.,"('Francisco', 'Wesley')",3,brother,[Joshua] brought home straight A's to his father [James]. [Francisco] brought home straight C's to his father [James]. [Joshua] looked up to his older brother named [Wesley]. [Wesley] was very strong and quite brave and that's the reason [Joshua] admires him.,"[{('Francisco', 'brother', 'Wesley'): [('Francisco', 'father', 'James'), ('James', 'son', 'Wesley')]}, {('James', 'son', 'Wesley'): [('James', 'son', 'Joshua'), ('Joshua', 'brother', 'Wesley')]}]",father-son-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['father', 'son', 'brother']","(0, 3)","Francisco:male,James:male,Joshua:male,Wesley:male",train
1000,9b9c528a-5335-4531-aaf6-c7628d3a8691,[Joshua] loves his mother very much. Her name is [Frances]. [Lena] took her daughter [Martha] and her mother [Frances] car shopping.,"('Joshua', 'Martha')",17,niece,[Joshua] loves his mother very much. Her name is [Frances]. [Lena] took her daughter [Martha] and her mother [Frances] car shopping.,"[{('Joshua', 'niece', 'Martha'): [('Joshua', 'sister', 'Lena'), ('Lena', 'daughter', 'Martha')]}, {('Joshua', 'sister', 'Lena'): [('Joshua', 'mother', 'Frances'), ('Frances', 'daughter', 'Lena')]}]",mother-daughter-daughter,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['mother', 'daughter', 'daughter']","(0, 3)","Joshua:male,Frances:female,Lena:female,Martha:female",train
1001,2a8c555f-e51a-4c40-b138-6064376da1f3,"[Lena] looked all over the house for her son [Charles], but could n't find him. That's because [Charles] was outside in the back yard, playing baseball with his brother [Chris]. [Lena] and her daughter [Pamela] went out to dinner.","('Chris', 'Pamela')",4,sister,"[Lena] looked all over the house for her son [Charles], but could n't find him. That's because [Charles] was outside in the back yard, playing baseball with his brother [Chris]. [Lena] and her daughter [Pamela] went out to dinner.","[{('Chris', 'sister', 'Pamela'): [('Chris', 'brother', 'Charles'), ('Charles', 'sister', 'Pamela')]}, {('Charles', 'sister', 'Pamela'): [('Charles', 'mother', 'Lena'), ('Lena', 'daughter', 'Pamela')]}]",brother-mother-daughter,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['brother', 'mother', 'daughter']","(0, 3)","Chris:male,Charles:male,Lena:female,Pamela:female",train
1002,77ded3da-f086-4201-a31a-2060fd795ed5,"[Lynn]'s daughter, [Andrea], asked her mom to read her a story. [Joshua] was upset at his daughter [Andrea] for staying out so late. [Joshua] and his sister [Lena] took their father out to eat for his birthday. They had a great time.","('Lynn', 'Lena')",4,sister,"[Lynn]'s daughter, [Andrea], asked her mom to read her a story. [Joshua] was upset at his daughter [Andrea] for staying out so late. [Joshua] and his sister [Lena] took their father out to eat for his birthday. They had a great time.","[{('Lynn', 'sister', 'Lena'): [('Lynn', 'daughter', 'Andrea'), ('Andrea', 'aunt', 'Lena')]}, {('Andrea', 'aunt', 'Lena'): [('Andrea', 'father', 'Joshua'), ('Joshua', 'sister', 'Lena')]}]",daughter-father-sister,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['daughter', 'father', 'sister']","(0, 3)","Lynn:female,Andrea:female,Joshua:male,Lena:female",train
1003,6b899a72-b045-490d-9d07-a7aa29420fc3,[Wesley] drove his daughters [Pamela] and [Martha] to school. [Pamela] got a big birthday cake from her aunt [Lynn].,"('Martha', 'Lynn')",0,aunt,[Wesley] drove his daughters [Pamela] and [Martha] to school. [Pamela] got a big birthday cake from her aunt [Lynn].,"[{('Martha', 'aunt', 'Lynn'): [('Martha', 'father', 'Wesley'), ('Wesley', 'sister', 'Lynn')]}, {('Wesley', 'sister', 'Lynn'): [('Wesley', 'daughter', 'Pamela'), ('Pamela', 'aunt', 'Lynn')]}]",father-daughter-aunt,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['father', 'daughter', 'aunt']","(0, 3)","Martha:female,Wesley:male,Pamela:female,Lynn:female",train
1004,dcdeffae-d174-44c7-a049-69483bff56ef,"[David] is teaching her niece, [Martha] how to bake a homemade apple pie. [Lena] and her sister, [Cindy], went to McDonald's. [Martha], [Lena]'s daughter, came too, and asked if she could get a sundae.","('Cindy', 'David')",4,sister,"[Lena] and her sister, [Cindy], went to McDonald's. [Martha], [Lena]'s daughter, came too, and asked if she could get a sundae. [David] is teaching her niece, [Martha] how to bake a homemade apple pie.","[{('Cindy', 'sister', 'David'): [('Cindy', 'sister', 'Lena'), ('Lena', 'sister', 'David')]}, {('Lena', 'sister', 'David'): [('Lena', 'daughter', 'Martha'), ('Martha', 'aunt', 'David')]}]",sister-daughter-aunt,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['sister', 'daughter', 'aunt']","(0, 3)","Cindy:female,Lena:female,Martha:female,David:female",train
1005,4ed83a55-3129-4255-a5b0-0d2676fe3d41,[Francisco] enjoys the company of his sibling [Lena]. [Wayne] took his sister [Carrie] out to dinner for her birthday. [Wayne] asked his father [Francisco] if he could borrow some money.,"('Carrie', 'Lena')",0,aunt,[Wayne] took his sister [Carrie] out to dinner for her birthday. [Wayne] asked his father [Francisco] if he could borrow some money. [Francisco] enjoys the company of his sibling [Lena].,"[{('Carrie', 'aunt', 'Lena'): [('Carrie', 'father', 'Francisco'), ('Francisco', 'sister', 'Lena')]}, {('Carrie', 'father', 'Francisco'): [('Carrie', 'brother', 'Wayne'), ('Wayne', 'father', 'Francisco')]}]",brother-father-sister,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['brother', 'father', 'sister']","(0, 3)","Carrie:female,Wayne:male,Francisco:male,Lena:female",train
1006,020994c1-b7dd-4e45-9d2f-792daf27be96,"[Gloria] loves her mother, [David]. [David]'s son, [Johnson], feels the same way. [Joshua] called his nephew [Johnson] and they made plans to go to a football game this weekend.","('Gloria', 'Joshua')",8,uncle,"[Gloria] loves her mother, [David]. [David]'s son, [Johnson], feels the same way. [Joshua] called his nephew [Johnson] and they made plans to go to a football game this weekend.","[{('Gloria', 'uncle', 'Joshua'): [('Gloria', 'mother', 'David'), ('David', 'brother', 'Joshua')]}, {('David', 'brother', 'Joshua'): [('David', 'son', 'Johnson'), ('Johnson', 'uncle', 'Joshua')]}]",mother-son-uncle,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['mother', 'son', 'uncle']","(0, 3)","Gloria:female,David:female,Johnson:male,Joshua:male",train
1007,38e2b08d-b836-49fb-9a14-29550ca72adc,[Carrie] saw her sister [Natasha] at the grocery store and then went to visit her brother [Wayne] later that evening. [Wilhelmina] needed to go to the store. [Wilhelmina] asked her sister [Natasha] for a ride.,"('Wayne', 'Wilhelmina')",4,sister,[Carrie] saw her sister [Natasha] at the grocery store and then went to visit her brother [Wayne] later that evening. [Wilhelmina] needed to go to the store. [Wilhelmina] asked her sister [Natasha] for a ride.,"[{('Wayne', 'sister', 'Wilhelmina'): [('Wayne', 'sister', 'Natasha'), ('Natasha', 'sister', 'Wilhelmina')]}, {('Wayne', 'sister', 'Natasha'): [('Wayne', 'sister', 'Carrie'), ('Carrie', 'sister', 'Natasha')]}]",sister-sister-sister,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['sister', 'sister', 'sister']","(0, 3)","Wayne:male,Carrie:female,Natasha:female,Wilhelmina:female",train
1008,da929d8a-4c50-43ac-b841-877856e2adee,"[Francisco] took his daughter [Natasha] out for ice cream. His other daughter, [Wilhelmina], was still in school and could not go. [Joshua] is picking up his niece [Wilhelmina] from school today because her parents are both working.","('Natasha', 'Joshua')",8,uncle,"[Francisco] took his daughter [Natasha] out for ice cream. His other daughter, [Wilhelmina], was still in school and could not go. [Joshua] is picking up his niece [Wilhelmina] from school today because her parents are both working.","[{('Natasha', 'uncle', 'Joshua'): [('Natasha', 'father', 'Francisco'), ('Francisco', 'brother', 'Joshua')]}, {('Francisco', 'brother', 'Joshua'): [('Francisco', 'daughter', 'Wilhelmina'), ('Wilhelmina', 'uncle', 'Joshua')]}]",father-daughter-uncle,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['father', 'daughter', 'uncle']","(0, 3)","Natasha:female,Francisco:male,Wilhelmina:female,Joshua:male",train
1009,cd513f88-21b3-4fc6-86f7-d1266d9c8069,"[Lynn] is ready to dye Easter eggs with [Andrea]! [James] was proud of his son, [Wesley]. [Lynn] was disappointed when her father, [James] did not allow her to sleep over with her friends.","('Andrea', 'Wesley')",8,uncle,"[Lynn] is ready to dye Easter eggs with [Andrea]! [Lynn] was disappointed when her father, [James] did not allow her to sleep over with her friends. [James] was proud of his son, [Wesley].","[{('Andrea', 'uncle', 'Wesley'): [('Andrea', 'mother', 'Lynn'), ('Lynn', 'brother', 'Wesley')]}, {('Lynn', 'brother', 'Wesley'): [('Lynn', 'father', 'James'), ('James', 'son', 'Wesley')]}]",mother-father-son,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['mother', 'father', 'son']","(0, 3)","Andrea:female,Lynn:female,James:male,Wesley:male",train
1010,68133ad0-fff6-4c22-8827-cb7e96a6adc1,"[Chris] likes to go fishing with his sister. Her name is [Martha]. [Wesley]'s son [Chris] entered rehab for the ninth time at the age of thirty. [Martha]'s uncle, [Hugh], bought her a pony. [Martha] is so thrilled!","('Wesley', 'Hugh')",3,brother,"[Wesley]'s son [Chris] entered rehab for the ninth time at the age of thirty. [Chris] likes to go fishing with his sister. Her name is [Martha]. [Martha]'s uncle, [Hugh], bought her a pony. [Martha] is so thrilled!","[{('Wesley', 'brother', 'Hugh'): [('Wesley', 'daughter', 'Martha'), ('Martha', 'uncle', 'Hugh')]}, {('Wesley', 'daughter', 'Martha'): [('Wesley', 'son', 'Chris'), ('Chris', 'sister', 'Martha')]}]",son-sister-uncle,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['son', 'sister', 'uncle']","(0, 3)","Wesley:male,Chris:male,Martha:female,Hugh:male",train
1011,de20c6e2-2e83-4683-ac80-94df40008670,[Cindy] is always around her brother [Wesley]. [Lynn] was trying to ask her father [James] for some help outside. [James] did n't hear her because he was busy playing games with his son [Wesley] inside.,"('Cindy', 'Lynn')",4,sister,[Cindy] is always around her brother [Wesley]. [Lynn] was trying to ask her father [James] for some help outside. [James] did n't hear her because he was busy playing games with his son [Wesley] inside.,"[{('Cindy', 'sister', 'Lynn'): [('Cindy', 'brother', 'Wesley'), ('Wesley', 'sister', 'Lynn')]}, {('Wesley', 'sister', 'Lynn'): [('Wesley', 'father', 'James'), ('James', 'daughter', 'Lynn')]}]",brother-father-daughter,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['brother', 'father', 'daughter']","(0, 3)","Cindy:female,Wesley:male,James:male,Lynn:female",train
1012,ff553537-5690-4756-8ca2-d13d8bbdab09,"[Hugh] and his daughter, [Marie] had tea. [Hugh] and his brother [Wesley] played at jacks. [Wesley] is going to the arcade with his sister, [Cindy].","('Marie', 'Cindy')",0,aunt,"[Hugh] and his daughter, [Marie] had tea. [Hugh] and his brother [Wesley] played at jacks. [Wesley] is going to the arcade with his sister, [Cindy].","[{('Marie', 'aunt', 'Cindy'): [('Marie', 'father', 'Hugh'), ('Hugh', 'sister', 'Cindy')]}, {('Hugh', 'sister', 'Cindy'): [('Hugh', 'brother', 'Wesley'), ('Wesley', 'sister', 'Cindy')]}]",father-brother-sister,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['father', 'brother', 'sister']","(0, 3)","Marie:female,Hugh:male,Wesley:male,Cindy:female",train
1013,7e5374e7-6ee5-460c-8df8-df1f3761dd54,[Andrea] took her sister [Juanita] and brother [Don] to the game. [Don] was mad his dad [Joshua] could n't come.,"('Joshua', 'Juanita')",16,daughter,[Andrea] took her sister [Juanita] and brother [Don] to the game. [Don] was mad his dad [Joshua] could n't come.,"[{('Joshua', 'daughter', 'Juanita'): [('Joshua', 'son', 'Don'), ('Don', 'sister', 'Juanita')]}, {('Don', 'sister', 'Juanita'): [('Don', 'sister', 'Andrea'), ('Andrea', 'sister', 'Juanita')]}]",son-sister-sister,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['son', 'sister', 'sister']","(0, 3)","Joshua:male,Don:male,Andrea:female,Juanita:female",train
1014,726b5764-4649-4485-81e2-863eedfebddc,[Frances] took her daughter [Lena] to the movies. [Lena]'s brother [Joshua] was glad because he had the house all to himself finally. [James] had a wife named [Frances],"('James', 'Joshua')",15,son,[James] had a wife named [Frances] [Frances] took her daughter [Lena] to the movies. [Lena]'s brother [Joshua] was glad because he had the house all to himself finally.,"[{('James', 'son', 'Joshua'): [('James', 'wife', 'Frances'), ('Frances', 'son', 'Joshua')]}, {('Frances', 'son', 'Joshua'): [('Frances', 'daughter', 'Lena'), ('Lena', 'brother', 'Joshua')]}]",wife-daughter-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['wife', 'daughter', 'brother']","(0, 3)","James:male,Frances:female,Lena:female,Joshua:male",train
